2016-01-20,steps_per_day,10197.0
2016-01-21,steps_per_day,5589.0
2016-01-22,steps_per_day,11940.0
2016-01-23,steps_per_day,16757.0
2016-01-24,steps_per_day,11488.0
2016-01-25,steps_per_day,12599.0
2016-01-26,steps_per_day,13187.0
2016-01-27,steps_per_day,14343.0
2016-01-28,steps_per_day,13431.0
2016-01-29,steps_per_day,12853.0
2016-01-30,steps_per_day,12608.0
2016-01-31,steps_per_day,16078.0
2016-02-01,steps_per_day,10523.0
2016-02-02,steps_per_day,13765.0
2016-02-03,steps_per_day,18153.0
2016-02-04,steps_per_day,11782.0
2016-02-05,steps_per_day,18840.0
2016-02-06,steps_per_day,21157.0
2016-02-07,steps_per_day,17559.0
2016-02-08,steps_per_day,6641.0
2016-02-09,steps_per_day,6444.0
2016-02-10,steps_per_day,16780.0
2016-02-11,steps_per_day,11537.0
2016-02-12,steps_per_day,20237.0
2016-02-13,steps_per_day,19165.0
2016-02-14,steps_per_day,91.0
2016-02-15,steps_per_day,15170.0
2016-02-16,steps_per_day,13616.0
2016-02-17,steps_per_day,18307.0
2016-02-18,steps_per_day,8748.0
2016-02-19,steps_per_day,23392.0
2016-02-20,steps_per_day,22859.0
2016-02-21,steps_per_day,11432.0
2016-02-22,steps_per_day,21414.0
2016-02-23,steps_per_day,13412.0
2016-02-24,steps_per_day,16113.0
2016-02-25,steps_per_day,16229.0
2016-02-26,steps_per_day,15780.0
2016-02-27,steps_per_day,20396.0
2016-02-28,steps_per_day,17151.0
2016-02-29,steps_per_day,14187.0
2016-03-01,steps_per_day,13089.0
2016-03-02,steps_per_day,15939.0
2016-03-03,steps_per_day,15145.0
2016-03-04,steps_per_day,15753.0
2016-03-05,steps_per_day,13650.0
2016-03-06,steps_per_day,24061.0
2016-03-07,steps_per_day,18302.0
2016-03-08,steps_per_day,19333.0
2016-03-09,steps_per_day,10988.0
2016-03-10,steps_per_day,16900.0
2016-03-11,steps_per_day,15584.0
2016-03-12,steps_per_day,21167.0
2016-03-13,steps_per_day,18339.0
2016-03-14,steps_per_day,14545.0
2016-03-15,steps_per_day,16740.0
2016-03-16,steps_per_day,10379.0
2016-03-17,steps_per_day,14520.0
2016-03-18,steps_per_day,12958.0
2016-03-19,steps_per_day,20080.0
